Партнер,Артикул,Период,forecast_h1,forecast_h3,forecast_h6
Єва Тойс,316564,2026-02,0.0,0.0,0.0
Єва Тойс,316577,2026-02,0.0,0.0,0.0
Єва Тойс,316651,2026-02,0.0,0.0,0.0
Єва Тойс,316665,2026-02,0.0,0.0,0.0
Єва Тойс,C060h,2026-02,0.0,0.0,0.0
Єва Тойс,C065h,2026-02,0.0,0.0,0.0
Єва Тойс,C080h,2026-02,0.0,0.0,0.0
Єва Тойс,C094h,2026-02,0.0,0.0,0.0
Єва Тойс,DD03757,2026-02,0.0,0.0,0.0
Єва Тойс,DJ00010,2026-02,0.0,0.0,0.0
Єва Тойс,DJ00014,2026-02,0.0,0.0,0.0
Єва Тойс,DJ00016,2026-02,0.0,0.0,0.0
Єва Тойс,DJ00017,2026-02,0.0,0.0,0.0
Єва Тойс,DJ00025,2026-02,0.0,0.0,0.0
Єва Тойс,DJ00026,2026-02,0.0,0.0,0.0
Єва Тойс,DJ00061,2026-02,0.0,0.0,0.0
Єва Тойс,DJ01258,2026-02,0.0,0.0,0.0
Єва Тойс,DJ01641,2026-02,0.0,0.0,0.0
Єва Тойс,DJ01649,2026-02,0.0,0.0,0.0
Єва Тойс,DJ01663,2026-02,0.0,0.0,0.0
Єва Тойс,DJ01666,2026-02,0.0,0.0,0.0
Єва Тойс,DJ01669,2026-02,0.0,0.0,0.0
Єва Тойс,DJ01693,2026-02,0.0,0.0,0.0
Єва Тойс,DJ03085,2026-02,0.0,0.0,0.0
Єва Тойс,DJ03111,2026-02,0.0,0.0,0.0
Єва Тойс,DJ05092,2026-02,0.0,0.0,0.0
Єва Тойс,DJ05095,2026-02,0.0,0.0,0.0
Єва Тойс,DJ05096,2026-02,0.0,0.0,0.0
Єва Тойс,DJ05098,2026-02,0.0,0.0,0.0
Єва Тойс,DJ05099,2026-02,0.0,0.0,0.0
Єва Тойс,DJ05102,2026-02,0.0,0.0,0.0
Єва Тойс,DJ05104,2026-02,0.0,0.0,0.0
Єва Тойс,DJ05105,2026-02,0.0,0.0,0.0
Єва Тойс,DJ05108,2026-02,0.0,0.0,0.0
Єва Тойс,DJ05115,2026-02,0.0,0.0,0.0
Єва Тойс,DJ05117,2026-02,0.0,0.0,0.0
Єва Тойс,DJ05120,2026-02,0.0,0.0,0.0
Єва Тойс,DJ05123,2026-02,0.0,0.0,0.0
Єва Тойс,DJ05136,2026-02,0.0,0.0,0.0
Єва Тойс,DJ05145,2026-02,0.0,0.0,0.0
Єва Тойс,DJ05153,2026-02,0.0,0.0,0.0
Єва Тойс,DJ05161,2026-02,0.0,0.0,0.0
Єва Тойс,DJ05169,2026-02,0.0,0.0,0.0
Єва Тойс,DJ05208,2026-02,0.0,0.0,0.0
Єва Тойс,DJ05218,2026-02,0.0,0.0,0.0
Єва Тойс,DJ06481,2026-02,0.0,0.0,0.0
Єва Тойс,DJ06970,2026-02,0.0,0.0,0.0
Єва Тойс,DJ06971,2026-02,0.0,0.0,0.0
Єва Тойс,DJ07900,2026-02,0.0,0.0,0.0
Єва Тойс,DJ07901,2026-02,0.0,0.0,0.0
Єва Тойс,DJ07906,2026-02,0.0,0.0,0.0
Єва Тойс,DJ07955,2026-02,0.0,0.0,0.0
Єва Тойс,DJ07956,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08117,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08120,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08129,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08132,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08151,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08158,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08162,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08165,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08167,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08168,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08184,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08186,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08195,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08404,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08443,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08464,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08477,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08488,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08505,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08526,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08527,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08533,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08535,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08537,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08538,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08540,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08542,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08550,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08570,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08571,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08661,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08669,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08678,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08797,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08841,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08844,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08884,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08885,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08897,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08931,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08950,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08952,2026-02,0.0,0.0,0.0
Єва Тойс,DJ08966,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09065,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09066,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09072,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09101,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09108,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09210,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09213,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09216,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09230,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09231,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09232,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09312,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09321,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09348,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09422,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09425,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09465,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09467,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09498,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09500,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09501,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09503,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09507,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09508,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09509,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09522,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09575,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09579,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09584,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09585,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09586,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09587,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09590,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09591,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09596,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09612,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09615,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09707,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09750,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09807,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09808,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09809,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09810,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09837,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09838,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09867,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09868,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09869,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09871,2026-02,0.0,0.0,0.0
Єва Тойс,DJ09888,2026-02,0.0,0.0,0.0
Єва Тойс,DS0976h,2026-02,0.0,0.0,0.0
Єва Тойс,DS0978h,2026-02,0.0,0.0,0.0
Єва Тойс,DS1005h,2026-02,0.0,0.0,0.0
Єва Тойс,DS1006h,2026-02,0.0,0.0,0.0
Єва Тойс,DS1007h,2026-02,0.0,0.0,0.0
Єва Тойс,DS1008h,2026-02,0.0,0.0,0.0
Єва Тойс,DS1009h,2026-02,0.0,0.0,0.0
Єва Тойс,DS1010h,2026-02,0.0,0.0,0.0
Єва Тойс,DS1011h,2026-02,0.0,0.0,0.0
Єва Тойс,DS1012h,2026-02,0.0,0.0,0.0
Єва Тойс,DS1013h,2026-02,0.0,0.0,0.0
Єва Тойс,DS1051h,2026-02,0.0,0.0,0.0
Єва Тойс,DS1052h,2026-02,0.0,0.0,0.0
Єва Тойс,DS1053h,2026-02,0.0,0.0,0.0
Єва Тойс,DS1054h,2026-02,0.0,0.0,0.0
Єва Тойс,DS1057h,2026-02,0.0,0.0,0.0
Єва Тойс,DS1058h,2026-02,0.0,0.0,0.0
Єва Тойс,DS1059h,2026-02,0.0,0.0,0.0
Єва Тойс,DS1079h,2026-02,0.0,0.0,0.0
Єва Тойс,DS1082h,2026-02,0.0,0.0,0.0
Єва Тойс,DS1087h,2026-02,0.0,0.0,0.0
Єва Тойс,DS1090h,2026-02,0.0,0.0,0.0
Єва Тойс,DS1097h,2026-02,0.0,0.0,0.0
Єва Тойс,DS1098h,2026-02,0.0,0.0,0.0
Єва Тойс,L523h,2026-02,0.0,0.0,0.0
Єва Тойс,L525h,2026-02,0.0,0.0,0.0
Єва Тойс,L532h,2026-02,0.0,0.0,0.0
Єва Тойс,L534h,2026-02,0.0,0.0,0.0
Єва Тойс,L536h,2026-02,0.0,0.0,0.0
Єва Тойс,L537h,2026-02,0.0,0.0,0.0
Єва Тойс,L538h,2026-02,0.0,0.0,0.0
Єва Тойс,MC253h,2026-02,0.0,0.0,0.0
Єва Тойс,P865h,2026-02,0.0,0.0,0.0
Єва Тойс,P866h,2026-02,0.0,0.0,0.0
Єва Тойс,P867h,2026-02,0.0,0.0,0.0
Єва Тойс,T4005h,2026-02,0.0,0.0,0.0
Єва Тойс,T4008h,2026-02,0.0,0.0,0.0
Єва Тойс,T4011h,2026-02,0.0,0.0,0.0
Єва Тойс,T4012h,2026-02,0.0,0.0,0.0
Єва Тойс,T4019h,2026-02,0.0,0.0,0.0
Єва Тойс,T4031h,2026-02,0.0,0.0,0.0
Єва Тойс,W3300h,2026-02,0.0,0.0,0.0
Єва Тойс,W3303h,2026-02,0.0,0.0,0.0
Євростар,005053I,2026-02,0.0,0.0,0.0
Євростар,005362I,2026-02,0.0,0.0,0.0
Євростар,205033I,2026-02,0.0,0.0,0.0
Євростар,205040I,2026-02,0.0,0.0,0.0
Євростар,205040_I,2026-02,0.0,0.0,0.0
Євростар,205041I,2026-02,0.0,0.0,0.0
Євростар,205041_I,2026-02,0.0,0.0,0.0
Євростар,206105I,2026-02,0.0,0.0,0.0
Євростар,206301I,2026-02,0.0,0.0,0.0
Євростар,206688I,2026-02,0.0,0.0,0.0
Євростар,206942I,2026-02,0.0,0.0,0.0
Євростар,212017I,2026-02,0.0,0.0,0.0
Євростар,212019I,2026-02,0.0,0.0,0.0
Євростар,216184I,2026-02,0.0,0.0,0.0
Євростар,216185I,2026-02,0.0,0.0,0.0
Євростар,216216I,2026-02,0.0,0.0,0.0
Євростар,216246I,2026-02,0.0,0.0,0.0
Євростар,216265I,2026-02,0.0,0.0,0.0
Євростар,216271I,2026-02,0.0,0.0,0.0
Євростар,216279I,2026-02,0.0,0.0,0.0
Євростар,216287I,2026-02,0.0,0.0,0.0
Євростар,216289I,2026-02,0.0,0.0,0.0
Євростар,216322I,2026-02,0.0,0.0,0.0
Євростар,216325I,2026-02,0.0,0.0,0.0
Євростар,216428I,2026-02,0.0,0.0,0.0
Євростар,216429I,2026-02,0.0,0.0,0.0
Євростар,216538I,2026-02,0.0,0.0,0.0
Євростар,216559I,2026-02,0.0,0.0,0.0
Євростар,216560I,2026-02,0.0,0.0,0.0
Євростар,216570I,2026-02,0.0,0.0,0.0
Євростар,227018I,2026-02,0.0,0.0,0.0
Євростар,304889I,2026-02,0.0,0.0,0.0
Євростар,304893I,2026-02,0.0,0.0,0.0
Євростар,305000I,2026-02,0.0,0.0,0.0
Євростар,305048I,2026-02,0.0,0.0,0.0
Євростар,305076I,2026-02,0.0,0.0,0.0
Євростар,305085I,2026-02,0.0,0.0,0.0
Євростар,310247I,2026-02,0.0,0.0,0.0
Євростар,313000I,2026-02,0.0,0.0,0.0
Євростар,316188I,2026-02,0.0,0.0,0.0
Євростар,316614I,2026-02,0.0,0.0,0.0
Євростар,905239I,2026-02,0.0,0.0,0.0
Євростар,DD03612,2026-02,0.0,0.0,0.0
Євростар,DD04804,2026-02,0.0,0.0,0.0
Євростар,DD04805,2026-02,0.0,0.0,0.0
Євростар,DD04808,2026-02,0.0,0.0,0.0
Євростар,DD04809,2026-02,0.0,0.0,0.0
Євростар,DJ01040,2026-02,0.0,0.0,0.0
Євростар,DJ01641,2026-02,0.0,0.0,0.0
Євростар,DJ01649,2026-02,0.0,0.0,0.0
Євростар,DJ01650,2026-02,0.0,0.0,0.0
Євростар,DJ01654,2026-02,0.0,0.0,0.0
Євростар,DJ01688,2026-02,0.0,0.0,0.0
Євростар,DJ01693,2026-02,0.0,0.0,0.0
Євростар,DJ02064,2026-02,0.0,0.0,0.0
Євростар,DJ02091,2026-02,0.0,0.0,0.0
Євростар,DJ02093,2026-02,0.0,0.0,0.0
Євростар,DJ02095,2026-02,0.0,0.0,0.0
Євростар,DJ02096,2026-02,0.0,0.0,0.0
Євростар,DJ03081,2026-02,0.0,0.0,0.0
Євростар,DJ03082,2026-02,0.0,0.0,0.0
Євростар,DJ03085,2026-02,0.0,0.0,0.0
Євростар,DJ03087,2026-02,0.0,0.0,0.0
Євростар,DJ03111,2026-02,0.0,0.0,0.0
Євростар,DJ03114,2026-02,0.0,0.0,0.0
Євростар,DJ03118,2026-02,0.0,0.0,0.0
Євростар,DJ03130,2026-02,0.0,0.0,0.0
Євростар,DJ05153,2026-02,0.0,0.0,0.0
Євростар,DJ05169,2026-02,0.0,0.0,0.0
Євростар,DJ05180,2026-02,0.0,0.0,0.0
Євростар,DJ05186,2026-02,0.0,0.0,0.0
Євростар,DJ05206,2026-02,0.0,0.0,0.0
Євростар,DJ05230,2026-02,0.0,0.0,0.0
Євростар,DJ05270,2026-02,0.0,0.0,0.0
Євростар,DJ05300,2026-02,0.0,0.0,0.0
Євростар,DJ05301,2026-02,0.0,0.0,0.0
Євростар,DJ05331,2026-02,0.0,0.0,0.0
Євростар,DJ05395,2026-02,0.0,0.0,0.0
Євростар,DJ05640,2026-02,0.0,0.0,0.0
Євростар,DJ05641,2026-02,0.0,0.0,0.0
Євростар,DJ05642,2026-02,0.0,0.0,0.0
Євростар,DJ06433,2026-02,0.0,0.0,0.0
Євростар,DJ06597,2026-02,0.0,0.0,0.0
Євростар,DJ06641,2026-02,0.0,0.0,0.0
Євростар,DJ06642,2026-02,0.0,0.0,0.0
Євростар,DJ07012,2026-02,0.0,0.0,0.0
Євростар,DJ07015,2026-02,0.0,0.0,0.0
Євростар,DJ07016,2026-02,0.0,0.0,0.0
Євростар,DJ07111,2026-02,0.0,0.0,0.0
Євростар,DJ07112,2026-02,0.0,0.0,0.0
Євростар,DJ07114,2026-02,0.0,0.0,0.0
Євростар,DJ07117,2026-02,0.0,0.0,0.0
Євростар,DJ07137,2026-02,0.0,0.0,0.0
Євростар,DJ07138,2026-02,0.0,0.0,0.0
Євростар,DJ07140,2026-02,0.0,0.0,0.0
Євростар,DJ07147,2026-02,0.0,0.0,0.0
Євростар,DJ07161,2026-02,0.0,0.0,0.0
Євростар,DJ07162,2026-02,0.0,0.0,0.0
Євростар,DJ07200,2026-02,0.0,0.0,0.0
Євростар,DJ07201,2026-02,0.0,0.0,0.0
Євростар,DJ07205,2026-02,0.0,0.0,0.0
Євростар,DJ07206,2026-02,0.0,0.0,0.0
Євростар,DJ07207,2026-02,0.0,0.0,0.0
Євростар,DJ07214,2026-02,0.0,0.0,0.0
Євростар,DJ07219,2026-02,0.0,0.0,0.0
Євростар,DJ07226,2026-02,0.0,0.0,0.0
Євростар,DJ07227,2026-02,0.0,0.0,0.0
Євростар,DJ07230,2026-02,0.0,0.0,0.0
Євростар,DJ07232,2026-02,0.0,0.0,0.0
Євростар,DJ07241,2026-02,0.0,0.0,0.0
Євростар,DJ07246,2026-02,0.0,0.0,0.0
Євростар,DJ07254,2026-02,0.0,0.0,0.0
Євростар,DJ07255,2026-02,0.0,0.0,0.0
Євростар,DJ07256,2026-02,0.0,0.0,0.0
Євростар,DJ07257,2026-02,0.0,0.0,0.0
Євростар,DJ07260,2026-02,0.0,0.0,0.0
Євростар,DJ07264,2026-02,0.0,0.0,0.0
Євростар,DJ07265,2026-02,0.0,0.0,0.0
Євростар,DJ07267,2026-02,0.0,0.0,0.0
Євростар,DJ07269,2026-02,0.0,0.0,0.0
Євростар,DJ07605,2026-02,0.0,0.0,0.0
Євростар,DJ07612,2026-02,0.0,0.0,0.0
Євростар,DJ07702,2026-02,0.0,0.0,0.0
Євростар,DJ07705,2026-02,0.0,0.0,0.0
Євростар,DJ07900,2026-02,0.0,0.0,0.0
Євростар,DJ07901,2026-02,0.0,0.0,0.0
Євростар,DJ07906,2026-02,0.0,0.0,0.0
Євростар,DJ07922,2026-02,0.0,0.0,0.0
Євростар,DJ07930,2026-02,0.0,0.0,0.0
Євростар,DJ07931,2026-02,0.0,0.0,0.0
Євростар,DJ07970,2026-02,0.0,0.0,0.0
Євростар,DJ08111,2026-02,0.0,0.0,0.0
Євростар,DJ08112,2026-02,0.0,0.0,0.0
Євростар,DJ08115,2026-02,0.0,0.0,0.0
Євростар,DJ08119,2026-02,0.0,0.0,0.0
Євростар,DJ08120,2026-02,0.0,0.0,0.0
Євростар,DJ08121,2026-02,0.0,0.0,0.0
Євростар,DJ08123,2026-02,0.0,0.0,0.0
Євростар,DJ08127,2026-02,0.0,0.0,0.0
Євростар,DJ08129,2026-02,0.0,0.0,0.0
Євростар,DJ08131,2026-02,0.0,0.0,0.0
Євростар,DJ08132,2026-02,0.0,0.0,0.0
Євростар,DJ08135,2026-02,0.0,0.0,0.0
Євростар,DJ08147,2026-02,0.0,0.0,0.0
Євростар,DJ08150,2026-02,0.0,0.0,0.0
Євростар,DJ08151,2026-02,0.0,0.0,0.0
Євростар,DJ08152,2026-02,0.0,0.0,0.0
Євростар,DJ08156,2026-02,0.0,0.0,0.0
Євростар,DJ08157,2026-02,0.0,0.0,0.0
Євростар,DJ08162,2026-02,0.0,0.0,0.0
Євростар,DJ08164,2026-02,0.0,0.0,0.0
Євростар,DJ08166,2026-02,0.0,0.0,0.0
Євростар,DJ08167,2026-02,0.0,0.0,0.0
Євростар,DJ08168,2026-02,0.0,0.0,0.0
Євростар,DJ08178,2026-02,0.0,0.0,0.0
Євростар,DJ08179,2026-02,0.0,0.0,0.0
Євростар,DJ08204,2026-02,0.0,0.0,0.0
Євростар,DJ08205,2026-02,0.0,0.0,0.0
Євростар,DJ08311,2026-02,0.0,0.0,0.0
Євростар,DJ08319,2026-02,0.0,0.0,0.0
Євростар,DJ08320,2026-02,0.0,0.0,0.0
Євростар,DJ08321,2026-02,0.0,0.0,0.0
Євростар,DJ08354,2026-02,0.0,0.0,0.0
Євростар,DJ08357,2026-02,0.0,0.0,0.0
Євростар,DJ08358,2026-02,0.0,0.0,0.0
Євростар,DJ08400,2026-02,0.0,0.0,0.0
Євростар,DJ08402,2026-02,0.0,0.0,0.0
Євростар,DJ08404,2026-02,0.0,0.0,0.0
Євростар,DJ08420,2026-02,0.0,0.0,0.0
Євростар,DJ08442,2026-02,0.0,0.0,0.0
Євростар,DJ08451,2026-02,0.0,0.0,0.0
Євростар,DJ08454,2026-02,0.0,0.0,0.0
Євростар,DJ08463,2026-02,0.0,0.0,0.0
Євростар,DJ08464,2026-02,0.0,0.0,0.0
Євростар,DJ08487,2026-02,0.0,0.0,0.0
Євростар,DJ08505,2026-02,0.0,0.0,0.0
Євростар,DJ08538,2026-02,0.0,0.0,0.0
Євростар,DJ08630,2026-02,0.0,0.0,0.0
Євростар,DJ08637,2026-02,0.0,0.0,0.0
Євростар,DJ08647,2026-02,0.0,0.0,0.0
Євростар,DJ08651,2026-02,0.0,0.0,0.0
Євростар,DJ08652,2026-02,0.0,0.0,0.0
Євростар,DJ08660,2026-02,0.0,0.0,0.0
Євростар,DJ08661,2026-02,0.0,0.0,0.0
Євростар,DJ08662,2026-02,0.0,0.0,0.0
Євростар,DJ08663,2026-02,0.0,0.0,0.0
Євростар,DJ08664,2026-02,0.0,0.0,0.0
Євростар,DJ08669,2026-02,0.0,0.0,0.0
Євростар,DJ08678,2026-02,0.0,0.0,0.0
Євростар,DJ08730,2026-02,0.0,0.0,0.0
Євростар,DJ08764,2026-02,0.0,0.0,0.0
Євростар,DJ08773,2026-02,0.0,0.0,0.0
Євростар,DJ08777,2026-02,0.0,0.0,0.0
Євростар,DJ08797,2026-02,0.0,0.0,0.0
Євростар,DJ08800,2026-02,0.0,0.0,0.0
Євростар,DJ08802,2026-02,0.0,0.0,0.0
Євростар,DJ08812,2026-02,0.0,0.0,0.0
Євростар,DJ08814,2026-02,0.0,0.0,0.0
Євростар,DJ08824,2026-02,0.0,0.0,0.0
Євростар,DJ08830,2026-02,0.0,0.0,0.0
Євростар,DJ08832,2026-02,0.0,0.0,0.0
Євростар,DJ08841,2026-02,0.0,0.0,0.0
Євростар,DJ08844,2026-02,0.0,0.0,0.0
Євростар,DJ08846,2026-02,0.0,0.0,0.0
Євростар,DJ08860,2026-02,0.0,0.0,0.0
Євростар,DJ08869,2026-02,0.0,0.0,0.0
Євростар,DJ08870,2026-02,0.0,0.0,0.0
Євростар,DJ08871,2026-02,0.0,0.0,0.0
Євростар,DJ08881,2026-02,0.0,0.0,0.0
Євростар,DJ08889,2026-02,0.0,0.0,0.0
Євростар,DJ08896,2026-02,0.0,0.0,0.0
Євростар,DJ08897,2026-02,0.0,0.0,0.0
Євростар,DJ08912,2026-02,0.0,0.0,0.0
Євростар,DJ08931,2026-02,0.0,0.0,0.0
Євростар,DJ08932,2026-02,0.0,0.0,0.0
Євростар,DJ08934,2026-02,0.0,0.0,0.0
Євростар,DJ08952,2026-02,0.0,0.0,0.0
Євростар,DJ08953,2026-02,0.0,0.0,0.0
Євростар,DJ08970,2026-02,0.0,0.0,0.0
Євростар,DJ08976,2026-02,0.0,0.0,0.0
Євростар,DJ08977,2026-02,0.0,0.0,0.0
Євростар,DJ08997,2026-02,0.0,0.0,0.0
Євростар,DJ09003,2026-02,0.0,0.0,0.0
Євростар,DJ09063,2026-02,0.0,0.0,0.0
Євростар,DJ09064,2026-02,0.0,0.0,0.0
Євростар,DJ09065,2026-02,0.0,0.0,0.0
Євростар,DJ09101,2026-02,0.0,0.0,0.0
Євростар,DJ09102,2026-02,0.0,0.0,0.0
Євростар,DJ09104,2026-02,0.0,0.0,0.0
Євростар,DJ09108,2026-02,0.0,0.0,0.0
Євростар,DJ09116,2026-02,0.0,0.0,0.0
Євростар,DJ09117,2026-02,0.0,0.0,0.0
Євростар,DJ09130,2026-02,0.0,0.0,0.0
Євростар,DJ09131,2026-02,0.0,0.0,0.0
Євростар,DJ09200,2026-02,0.0,0.0,0.0
Євростар,DJ09201,2026-02,0.0,0.0,0.0
Євростар,DJ09203,2026-02,0.0,0.0,0.0
Євростар,DJ09204,2026-02,0.0,0.0,0.0
Євростар,DJ09205,2026-02,0.0,0.0,0.0
Євростар,DJ09206,2026-02,0.0,0.0,0.0
Євростар,DJ09210,2026-02,0.0,0.0,0.0
Євростар,DJ09211,2026-02,0.0,0.0,0.0
Євростар,DJ09212,2026-02,0.0,0.0,0.0
Євростар,DJ09213,2026-02,0.0,0.0,0.0
Євростар,DJ09214,2026-02,0.0,0.0,0.0
Євростар,DJ09215,2026-02,0.0,0.0,0.0
Євростар,DJ09217,2026-02,0.0,0.0,0.0
Євростар,DJ09230,2026-02,0.0,0.0,0.0
Євростар,DJ09231,2026-02,0.0,0.0,0.0
Євростар,DJ09260,2026-02,0.0,0.0,0.0
Євростар,DJ09262,2026-02,0.0,0.0,0.0
Євростар,DJ09263,2026-02,0.0,0.0,0.0
Євростар,DJ09264,2026-02,0.0,0.0,0.0
Євростар,DJ09265,2026-02,0.0,0.0,0.0
Євростар,DJ09311,2026-02,0.0,0.0,0.0
Євростар,DJ09312,2026-02,0.0,0.0,0.0
Євростар,DJ09314,2026-02,0.0,0.0,0.0
Євростар,DJ09320,2026-02,0.0,0.0,0.0
Євростар,DJ09321,2026-02,0.0,0.0,0.0
Євростар,DJ09330,2026-02,0.0,0.0,0.0
Євростар,DJ09331,2026-02,0.0,0.0,0.0
Євростар,DJ09348,2026-02,0.0,0.0,0.0
Євростар,DJ09410,2026-02,0.0,0.0,0.0
Євростар,DJ09413,2026-02,0.0,0.0,0.0
Євростар,DJ09422,2026-02,0.0,0.0,0.0
Євростар,DJ09439,2026-02,0.0,0.0,0.0
Євростар,DJ09462,2026-02,0.0,0.0,0.0
Євростар,DJ09463,2026-02,0.0,0.0,0.0
Євростар,DJ09465,2026-02,0.0,0.0,0.0
Євростар,DJ09467,2026-02,0.0,0.0,0.0
Євростар,DJ09469,2026-02,0.0,0.0,0.0
Євростар,DJ09470,2026-02,0.0,0.0,0.0
Євростар,DJ09492,2026-02,0.0,0.0,0.0
Євростар,DJ09500,2026-02,0.0,0.0,0.0
Євростар,DJ09501,2026-02,0.0,0.0,0.0
Євростар,DJ09503,2026-02,0.0,0.0,0.0
Євростар,DJ09507,2026-02,0.0,0.0,0.0
Євростар,DJ09508,2026-02,0.0,0.0,0.0
Євростар,DJ09509,2026-02,0.0,0.0,0.0
Євростар,DJ09511,2026-02,0.0,0.0,0.0
Євростар,DJ09513,2026-02,0.0,0.0,0.0
Євростар,DJ09520,2026-02,0.0,0.0,0.0
Євростар,DJ09521,2026-02,0.0,0.0,0.0
Євростар,DJ09575,2026-02,0.0,0.0,0.0
Євростар,DJ09576,2026-02,0.0,0.0,0.0
Євростар,DJ09578,2026-02,0.0,0.0,0.0
Євростар,DJ09579,2026-02,0.0,0.0,0.0
Євростар,DJ09583,2026-02,0.0,0.0,0.0
Євростар,DJ09586,2026-02,0.0,0.0,0.0
Євростар,DJ09588,2026-02,0.0,0.0,0.0
Євростар,DJ09590,2026-02,0.0,0.0,0.0
Євростар,DJ09591,2026-02,0.0,0.0,0.0
Євростар,DJ09596,2026-02,0.0,0.0,0.0
Євростар,DJ09597,2026-02,0.0,0.0,0.0
