weights,w_base,w_v12ext,w_v11g93,w_chronos_ft,w_v12ext_g93,OOF_recency,OOF_bias_recency_pct
"[0.65, 0.15, 0.0, 0.15, 0.05]",0.65,0.15,0.0,0.15,0.05,0.43654000000000004,-3.5391
"[0.625, 0.15, 0.0, 0.15, 0.075]",0.625,0.15,0.0,0.15,0.075,0.43735,-3.6575999999999995
"[0.6, 0.15, 0.0, 0.15, 0.1]",0.6,0.15,0.0,0.15,0.1,0.43818,-3.7763999999999998
"[0.65, 0.15, 0.0, 0.2, 0.0]",0.65,0.15,0.0,0.2,0.0,0.44749,-3.8716
"[0.625, 0.15, 0.0, 0.2, 0.025]",0.625,0.15,0.0,0.2,0.025,0.44828999999999997,-3.9904
"[0.6, 0.15, 0.0, 0.2, 0.05]",0.6,0.15,0.0,0.2,0.05,0.44914,-4.1091999999999995
"[0.825, 0.15, 0.025, 0.0, 0.0]",0.825,0.15,0.025,0.0,0.0,0.41230999999999995,-1.7528000000000004
"[0.8, 0.15, 0.025, 0.0, 0.025]",0.8,0.15,0.025,0.0,0.025,0.41276999999999997,-1.8716000000000002
"[0.775, 0.15, 0.025, 0.0, 0.05]",0.775,0.15,0.025,0.0,0.05,0.41325,-1.9904
"[0.75, 0.15, 0.025, 0.0, 0.075]",0.75,0.15,0.025,0.0,0.075,0.41381,-2.1091
"[0.725, 0.15, 0.025, 0.0, 0.1]",0.725,0.15,0.025,0.0,0.1,0.41436,-2.2279
"[0.7, 0.15, 0.025, 0.0, 0.125]",0.7,0.15,0.025,0.0,0.125,0.41491999999999996,-2.3467000000000002
"[0.675, 0.15, 0.025, 0.0, 0.15]",0.675,0.15,0.025,0.0,0.15,0.4155,-2.4655
"[0.625, 0.15, 0.025, 0.0, 0.2]",0.625,0.15,0.025,0.0,0.2,0.41674,-2.7026000000000003
"[0.8, 0.15, 0.025, 0.025, 0.0]",0.8,0.15,0.025,0.025,0.0,0.41468,-2.0377
"[0.775, 0.15, 0.025, 0.025, 0.025]",0.775,0.15,0.025,0.025,0.025,0.41520999999999997,-2.1565000000000003
"[0.75, 0.15, 0.025, 0.025, 0.05]",0.75,0.15,0.025,0.025,0.05,0.41569,-2.2755
"[0.725, 0.15, 0.025, 0.025, 0.075]",0.725,0.15,0.025,0.025,0.075,0.41622000000000003,-2.3943000000000003
"[0.7, 0.15, 0.025, 0.025, 0.1]",0.7,0.15,0.025,0.025,0.1,0.41681999999999997,-2.5131
"[0.675, 0.15, 0.025, 0.025, 0.125]",0.675,0.15,0.025,0.025,0.125,0.4174,-2.6319
"[0.65, 0.15, 0.025, 0.025, 0.15]",0.65,0.15,0.025,0.025,0.15,0.41800000000000004,-2.7507
"[0.6, 0.15, 0.025, 0.025, 0.2]",0.6,0.15,0.025,0.025,0.2,0.4193,-2.9883
"[0.775, 0.15, 0.025, 0.05, 0.0]",0.775,0.15,0.025,0.05,0.0,0.41767,-2.3229
"[0.75, 0.15, 0.025, 0.05, 0.025]",0.75,0.15,0.025,0.05,0.025,0.41815,-2.4419
"[0.725, 0.15, 0.025, 0.05, 0.05]",0.725,0.15,0.025,0.05,0.05,0.41872,-2.5606999999999998
"[0.7, 0.15, 0.025, 0.05, 0.075]",0.7,0.15,0.025,0.05,0.075,0.41927,-2.6795
"[0.675, 0.15, 0.025, 0.05, 0.1]",0.675,0.15,0.025,0.05,0.1,0.41991999999999996,-2.7983000000000002
"[0.65, 0.15, 0.025, 0.05, 0.125]",0.65,0.15,0.025,0.05,0.125,0.42052,-2.9171
"[0.625, 0.15, 0.025, 0.05, 0.15]",0.625,0.15,0.025,0.05,0.15,0.42113999999999996,-3.0356
"[0.75, 0.15, 0.025, 0.075, 0.0]",0.75,0.15,0.025,0.075,0.0,0.42123,-2.6083
"[0.725, 0.15, 0.025, 0.075, 0.025]",0.725,0.15,0.025,0.075,0.025,0.4218,-2.7271
"[0.7, 0.15, 0.025, 0.075, 0.05]",0.7,0.15,0.025,0.075,0.05,0.42242,-2.8459000000000003
"[0.675, 0.15, 0.025, 0.075, 0.075]",0.675,0.15,0.025,0.075,0.075,0.42299,-2.9644
"[0.65, 0.15, 0.025, 0.075, 0.1]",0.65,0.15,0.025,0.075,0.1,0.42369999999999997,-3.0832
"[0.625, 0.15, 0.025, 0.075, 0.125]",0.625,0.15,0.025,0.075,0.125,0.42449,-3.202
"[0.6000000000000001, 0.15, 0.025, 0.075, 0.15]",0.6000000000000001,0.15,0.025,0.075,0.15,0.42523,-3.3207999999999998
"[0.725, 0.15, 0.025, 0.1, 0.0]",0.725,0.15,0.025,0.1,0.0,0.42552999999999996,-2.8932
"[0.7, 0.15, 0.025, 0.1, 0.025]",0.7,0.15,0.025,0.1,0.025,0.42622,-3.012
"[0.675, 0.15, 0.025, 0.1, 0.05]",0.675,0.15,0.025,0.1,0.05,0.42696,-3.1308
"[0.65, 0.15, 0.025, 0.1, 0.075]",0.65,0.15,0.025,0.1,0.075,0.42769,-3.2496000000000005
"[0.625, 0.15, 0.025, 0.1, 0.1]",0.625,0.15,0.025,0.1,0.1,0.42847999999999997,-3.3684000000000003
"[0.6, 0.15, 0.025, 0.1, 0.125]",0.6,0.15,0.025,0.1,0.125,0.42924,-3.4872
"[0.7, 0.15, 0.025, 0.125, 0.0]",0.7,0.15,0.025,0.125,0.0,0.43067,-3.1784
"[0.675, 0.15, 0.025, 0.125, 0.025]",0.675,0.15,0.025,0.125,0.025,0.43138,-3.2972
"[0.65, 0.15, 0.025, 0.125, 0.05]",0.65,0.15,0.025,0.125,0.05,0.43211,-3.416
"[0.625, 0.15, 0.025, 0.125, 0.075]",0.625,0.15,0.025,0.125,0.075,0.4329,-3.5348
"[0.6, 0.15, 0.025, 0.125, 0.1]",0.6,0.15,0.025,0.125,0.1,0.43367999999999995,-3.6536
"[0.675, 0.15, 0.025, 0.15, 0.0]",0.675,0.15,0.025,0.15,0.0,0.43621,-3.4636000000000005
"[0.65, 0.15, 0.025, 0.15, 0.025]",0.65,0.15,0.025,0.15,0.025,0.43696999999999997,-3.5824
"[0.625, 0.15, 0.025, 0.15, 0.05]",0.625,0.15,0.025,0.15,0.05,0.43770000000000003,-3.7012
"[0.6000000000000001, 0.15, 0.025, 0.15, 0.075]",0.6000000000000001,0.15,0.025,0.15,0.075,0.43853,-3.8196999999999997
"[0.625, 0.15, 0.025, 0.2, 0.0]",0.625,0.15,0.025,0.2,0.0,0.44869000000000003,-4.0342
"[0.6, 0.15, 0.025, 0.2, 0.025]",0.6,0.15,0.025,0.2,0.025,0.44947000000000004,-4.1530000000000005
"[0.8, 0.15, 0.05, 0.0, 0.0]",0.8,0.15,0.05,0.0,0.0,0.41318,-1.9148999999999998
"[0.775, 0.15, 0.05, 0.0, 0.025]",0.775,0.15,0.05,0.0,0.025,0.41361000000000003,-2.0337
"[0.75, 0.15, 0.05, 0.0, 0.05]",0.75,0.15,0.05,0.0,0.05,0.41417,-2.1527000000000003
"[0.725, 0.15, 0.05, 0.0, 0.075]",0.725,0.15,0.05,0.0,0.075,0.41469999999999996,-2.2712
"[0.7, 0.15, 0.05, 0.0, 0.1]",0.7,0.15,0.05,0.0,0.1,0.41523,-2.39
"[0.675, 0.15, 0.05, 0.0, 0.125]",0.675,0.15,0.05,0.0,0.125,0.41579,-2.5088
"[0.65, 0.15, 0.05, 0.0, 0.15]",0.65,0.15,0.05,0.0,0.15,0.41642,-2.6276
"[0.6, 0.15, 0.05, 0.0, 0.2]",0.6,0.15,0.05,0.0,0.2,0.41768,-2.8651999999999997
"[0.775, 0.15, 0.05, 0.025, 0.0]",0.775,0.15,0.05,0.025,0.0,0.41555,-2.1997999999999998
"[0.75, 0.15, 0.05, 0.025, 0.025]",0.75,0.15,0.05,0.025,0.025,0.41608,-2.3188
"[0.725, 0.15, 0.05, 0.025, 0.05]",0.725,0.15,0.05,0.025,0.05,0.41657999999999995,-2.4376
"[0.7, 0.15, 0.05, 0.025, 0.075]",0.7,0.15,0.05,0.025,0.075,0.41716,-2.5563999999999996
"[0.675, 0.15, 0.05, 0.025, 0.1]",0.675,0.15,0.05,0.025,0.1,0.41769,-2.6752000000000002
"[0.65, 0.15, 0.05, 0.025, 0.125]",0.65,0.15,0.05,0.025,0.125,0.41829000000000005,-2.7940000000000005
"[0.625, 0.15, 0.05, 0.025, 0.15]",0.625,0.15,0.05,0.025,0.15,0.41894,-2.9128
"[0.75, 0.15, 0.05, 0.05, 0.0]",0.75,0.15,0.05,0.05,0.0,0.41854,-2.4852
"[0.725, 0.15, 0.05, 0.05, 0.025]",0.725,0.15,0.05,0.05,0.025,0.41909,-2.604
"[0.7, 0.15, 0.05, 0.05, 0.05]",0.7,0.15,0.05,0.05,0.05,0.41961000000000004,-2.7228
"[0.675, 0.15, 0.05, 0.05, 0.075]",0.675,0.15,0.05,0.05,0.075,0.42023,-2.8416
"[0.65, 0.15, 0.05, 0.05, 0.1]",0.65,0.15,0.05,0.05,0.1,0.42086,-2.9604
"[0.625, 0.15, 0.05, 0.05, 0.125]",0.625,0.15,0.05,0.05,0.125,0.42147999999999997,-3.0792
"[0.6, 0.15, 0.05, 0.05, 0.15]",0.6,0.15,0.05,0.05,0.15,0.42210000000000003,-3.1977
"[0.725, 0.15, 0.05, 0.075, 0.0]",0.725,0.15,0.05,0.075,0.0,0.42218999999999995,-2.7704
"[0.7, 0.15, 0.05, 0.075, 0.025]",0.7,0.15,0.05,0.075,0.025,0.42276,-2.8892
"[0.675, 0.15, 0.05, 0.075, 0.05]",0.675,0.15,0.05,0.075,0.05,0.42338,-3.008
"[0.65, 0.15, 0.05, 0.075, 0.075]",0.65,0.15,0.05,0.075,0.075,0.42407,-3.1265
"[0.625, 0.15, 0.05, 0.075, 0.1]",0.625,0.15,0.05,0.075,0.1,0.42484,-3.2453000000000003
"[0.6, 0.15, 0.05, 0.075, 0.125]",0.6,0.15,0.05,0.075,0.125,0.4256,-3.3640999999999996
"[0.7, 0.15, 0.05, 0.1, 0.0]",0.7,0.15,0.05,0.1,0.0,0.42664,-3.0553
"[0.675, 0.15, 0.05, 0.1, 0.025]",0.675,0.15,0.05,0.1,0.025,0.42733,-3.1741
"[0.65, 0.15, 0.05, 0.1, 0.05]",0.65,0.15,0.05,0.1,0.05,0.42811999999999995,-3.2929000000000004
"[0.625, 0.15, 0.05, 0.1, 0.075]",0.625,0.15,0.05,0.1,0.075,0.42888,-3.4116999999999997
"[0.6, 0.15, 0.05, 0.1, 0.1]",0.6,0.15,0.05,0.1,0.1,0.42960999999999994,-3.5305000000000004
"[0.675, 0.15, 0.05, 0.125, 0.0]",0.675,0.15,0.05,0.125,0.0,0.43179999999999996,-3.341
"[0.65, 0.15, 0.05, 0.125, 0.025]",0.65,0.15,0.05,0.125,0.025,0.43254000000000004,-3.4593
"[0.625, 0.15, 0.05, 0.125, 0.05]",0.625,0.15,0.05,0.125,0.05,0.43327,-3.5781
"[0.6, 0.15, 0.05, 0.125, 0.075]",0.6,0.15,0.05,0.125,0.075,0.43402999999999997,-3.6969000000000003
"[0.65, 0.15, 0.05, 0.15, 0.0]",0.65,0.15,0.05,0.15,0.0,0.43737000000000004,-3.6262
"[0.625, 0.15, 0.05, 0.15, 0.025]",0.625,0.15,0.05,0.15,0.025,0.43812,-3.745
"[0.6, 0.15, 0.05, 0.15, 0.05]",0.6,0.15,0.05,0.15,0.05,0.43893000000000004,-3.8638
"[0.6, 0.15, 0.05, 0.2, 0.0]",0.6,0.15,0.05,0.2,0.0,0.44987,-4.1963
"[0.775, 0.15, 0.075, 0.0, 0.0]",0.775,0.15,0.075,0.0,0.0,0.41402,-2.077
"[0.75, 0.15, 0.075, 0.0, 0.025]",0.75,0.15,0.075,0.0,0.025,0.41453,-2.1959999999999997
"[0.725, 0.15, 0.075, 0.0, 0.05]",0.725,0.15,0.075,0.0,0.05,0.41501,-2.3148
"[0.7, 0.15, 0.075, 0.0, 0.075]",0.7,0.15,0.075,0.0,0.075,0.41557,-2.4333
"[0.675, 0.15, 0.075, 0.0, 0.1]",0.675,0.15,0.075,0.0,0.1,0.41615,-2.5521000000000003
"[0.65, 0.15, 0.075, 0.0, 0.125]",0.65,0.15,0.075,0.0,0.125,0.41673000000000004,-2.6709
"[0.625, 0.15, 0.075, 0.0, 0.15]",0.625,0.15,0.075,0.0,0.15,0.41736,-2.7897
"[0.75, 0.15, 0.075, 0.025, 0.0]",0.75,0.15,0.075,0.025,0.0,0.41644000000000003,-2.3621
"[0.725, 0.15, 0.075, 0.025, 0.025]",0.725,0.15,0.075,0.025,0.025,0.41691999999999996,-2.4809
"[0.7, 0.15, 0.075, 0.025, 0.05]",0.7,0.15,0.075,0.025,0.05,0.4175,-2.5997000000000003
"[0.675, 0.15, 0.075, 0.025, 0.075]",0.675,0.15,0.075,0.025,0.075,0.41803,-2.7185
"[0.65, 0.15, 0.075, 0.025, 0.1]",0.65,0.15,0.075,0.025,0.1,0.41862999999999995,-2.8373000000000004
"[0.625, 0.15, 0.075, 0.025, 0.125]",0.625,0.15,0.075,0.025,0.125,0.41928,-2.9561
"[0.6000000000000001, 0.15, 0.075, 0.025, 0.15]",0.6000000000000001,0.15,0.075,0.025,0.15,0.41988000000000003,-3.0749
"[0.725, 0.15, 0.075, 0.05, 0.0]",0.725,0.15,0.075,0.05,0.0,0.41942999999999997,-2.6472999999999995
"[0.7, 0.15, 0.075, 0.05, 0.025]",0.7,0.15,0.075,0.05,0.025,0.42003,-2.7661
"[0.675, 0.15, 0.075, 0.05, 0.05]",0.675,0.15,0.075,0.05,0.05,0.42057,-2.8849
"[0.65, 0.15, 0.075, 0.05, 0.075]",0.65,0.15,0.075,0.05,0.075,0.4212,-3.0037000000000003
"[0.625, 0.15, 0.075, 0.05, 0.1]",0.625,0.15,0.075,0.05,0.1,0.42182,-3.1225
"[0.6, 0.15, 0.075, 0.05, 0.125]",0.6,0.15,0.075,0.05,0.125,0.42247,-3.2413000000000003
"[0.7, 0.15, 0.075, 0.075, 0.0]",0.7,0.15,0.075,0.075,0.0,0.42314999999999997,-2.933
"[0.675, 0.15, 0.075, 0.075, 0.025]",0.675,0.15,0.075,0.075,0.025,0.42378,-3.0512999999999995
"[0.65, 0.15, 0.075, 0.075, 0.05]",0.65,0.15,0.075,0.075,0.05,0.42452,-3.1700999999999997
"[0.625, 0.15, 0.075, 0.075, 0.075]",0.625,0.15,0.075,0.075,0.075,0.42525999999999997,-3.2885999999999997
"[0.6, 0.15, 0.075, 0.075, 0.1]",0.6,0.15,0.075,0.075,0.1,0.426,-3.4074
"[0.675, 0.15, 0.075, 0.1, 0.0]",0.675,0.15,0.075,0.1,0.0,0.42778,-3.2179
"[0.65, 0.15, 0.075, 0.1, 0.025]",0.65,0.15,0.075,0.1,0.025,0.42854000000000003,-3.3367000000000004
"[0.625, 0.15, 0.075, 0.1, 0.05]",0.625,0.15,0.075,0.1,0.05,0.42925,-3.4555
"[0.6, 0.15, 0.075, 0.1, 0.075]",0.6,0.15,0.075,0.1,0.075,0.43001,-3.5738
"[0.65, 0.15, 0.075, 0.125, 0.0]",0.65,0.15,0.075,0.125,0.0,0.43296,-3.5031
"[0.625, 0.15, 0.075, 0.125, 0.025]",0.625,0.15,0.075,0.125,0.025,0.43367,-3.6219
"[0.6, 0.15, 0.075, 0.125, 0.05]",0.6,0.15,0.075,0.125,0.05,0.43448,-3.7407000000000004
"[0.625, 0.15, 0.075, 0.15, 0.0]",0.625,0.15,0.075,0.15,0.0,0.43855,-3.7883
"[0.6000000000000001, 0.15, 0.075, 0.15, 0.025]",0.6000000000000001,0.15,0.075,0.15,0.025,0.43933,-3.9071
"[0.75, 0.15, 0.1, 0.0, 0.0]",0.75,0.15,0.1,0.0,0.0,0.41489,-2.2393
"[0.725, 0.15, 0.1, 0.0, 0.025]",0.725,0.15,0.1,0.0,0.025,0.41545,-2.3581
"[0.7, 0.15, 0.1, 0.0, 0.05]",0.7,0.15,0.1,0.0,0.05,0.41593,-2.4769
"[0.675, 0.15, 0.1, 0.0, 0.075]",0.675,0.15,0.1,0.0,0.075,0.41651,-2.5953999999999997
"[0.65, 0.15, 0.1, 0.0, 0.1]",0.65,0.15,0.1,0.0,0.1,0.41707000000000005,-2.7142
"[0.625, 0.15, 0.1, 0.0, 0.125]",0.625,0.15,0.1,0.0,0.125,0.41765,-2.833
"[0.6, 0.15, 0.1, 0.0, 0.15]",0.6,0.15,0.1,0.0,0.15,0.41828,-2.9518000000000004
"[0.725, 0.15, 0.1, 0.025, 0.0]",0.725,0.15,0.1,0.025,0.0,0.41736,-2.5242
"[0.7, 0.15, 0.1, 0.025, 0.025]",0.7,0.15,0.1,0.025,0.025,0.41786,-2.6430000000000002
"[0.675, 0.15, 0.1, 0.025, 0.05]",0.675,0.15,0.1,0.025,0.05,0.41844,-2.7618
"[0.65, 0.15, 0.1, 0.025, 0.075]",0.65,0.15,0.1,0.025,0.075,0.41897,-2.8806000000000003
"[0.625, 0.15, 0.1, 0.025, 0.1]",0.625,0.15,0.1,0.025,0.1,0.41957,-2.9994000000000005
"[0.6, 0.15, 0.1, 0.025, 0.125]",0.6,0.15,0.1,0.025,0.125,0.42022000000000004,-3.1182000000000003
"[0.7, 0.15, 0.1, 0.05, 0.0]",0.7,0.15,0.1,0.05,0.0,0.42039,-2.8099
"[0.675, 0.15, 0.1, 0.05, 0.025]",0.675,0.15,0.1,0.05,0.025,0.42099,-2.9287
"[0.65, 0.15, 0.1, 0.05, 0.05]",0.65,0.15,0.1,0.05,0.05,0.42159,-3.047
"[0.625, 0.15, 0.1, 0.05, 0.075]",0.625,0.15,0.1,0.05,0.075,0.42221,-3.1658
"[0.6, 0.15, 0.1, 0.05, 0.1]",0.6,0.15,0.1,0.05,0.1,0.42284,-3.2846
"[0.675, 0.15, 0.1, 0.075, 0.0]",0.675,0.15,0.1,0.075,0.0,0.4242,-3.0951
"[0.65, 0.15, 0.1, 0.075, 0.025]",0.65,0.15,0.1,0.075,0.025,0.42489,-3.2138999999999998
"[0.625, 0.15, 0.1, 0.075, 0.05]",0.625,0.15,0.1,0.075,0.05,0.42563,-3.3327
"[0.6, 0.15, 0.1, 0.075, 0.075]",0.6,0.15,0.1,0.075,0.075,0.42637,-3.4512
"[0.65, 0.15, 0.1, 0.1, 0.0]",0.65,0.15,0.1,0.1,0.0,0.42889,-3.3800000000000003
"[0.625, 0.15, 0.1, 0.1, 0.025]",0.625,0.15,0.1,0.1,0.025,0.42967999999999995,-3.4988
"[0.6, 0.15, 0.1, 0.1, 0.05]",0.6,0.15,0.1,0.1,0.05,0.43044,-3.6176
"[0.625, 0.15, 0.1, 0.125, 0.0]",0.625,0.15,0.1,0.125,0.0,0.43410000000000004,-3.6652
"[0.6, 0.15, 0.1, 0.125, 0.025]",0.6,0.15,0.1,0.125,0.025,0.43488000000000004,-3.7840000000000003
"[0.6, 0.15, 0.1, 0.15, 0.0]",0.6,0.15,0.1,0.15,0.0,0.43976000000000004,-3.9504
"[0.725, 0.15, 0.125, 0.0, 0.0]",0.725,0.15,0.125,0.0,0.0,0.41581,-2.4019
"[0.7, 0.15, 0.125, 0.0, 0.025]",0.7,0.15,0.125,0.0,0.025,0.41632,-2.5207
"[0.675, 0.15, 0.125, 0.0, 0.05]",0.675,0.15,0.125,0.0,0.05,0.41684999999999994,-2.6390000000000002
"[0.65, 0.15, 0.125, 0.0, 0.075]",0.65,0.15,0.125,0.0,0.075,0.41742999999999997,-2.7575000000000003
"[0.625, 0.15, 0.125, 0.0, 0.1]",0.625,0.15,0.125,0.0,0.1,0.41801,-2.8763
"[0.6, 0.15, 0.125, 0.0, 0.125]",0.6,0.15,0.125,0.0,0.125,0.41864,-2.9951
"[0.7, 0.15, 0.125, 0.025, 0.0]",0.7,0.15,0.125,0.025,0.0,0.41828,-2.6868
"[0.675, 0.15, 0.125, 0.025, 0.025]",0.675,0.15,0.125,0.025,0.025,0.41878000000000004,-2.8056
"[0.65, 0.15, 0.125, 0.025, 0.05]",0.65,0.15,0.125,0.025,0.05,0.41938,-2.9244000000000003
"[0.625, 0.15, 0.125, 0.025, 0.075]",0.625,0.15,0.125,0.025,0.075,0.41996,-3.0432
"[0.6, 0.15, 0.125, 0.025, 0.1]",0.6,0.15,0.125,0.025,0.1,0.42056,-3.1615
"[0.675, 0.15, 0.125, 0.05, 0.0]",0.675,0.15,0.125,0.05,0.0,0.42138,-2.972
"[0.65, 0.15, 0.125, 0.05, 0.025]",0.65,0.15,0.125,0.05,0.025,0.42193,-3.0907999999999998
"[0.625, 0.15, 0.125, 0.05, 0.05]",0.625,0.15,0.125,0.05,0.05,0.42255,-3.2096
"[0.6, 0.15, 0.125, 0.05, 0.075]",0.6,0.15,0.125,0.05,0.075,0.42325999999999997,-3.3284000000000002
"[0.65, 0.15, 0.125, 0.075, 0.0]",0.65,0.15,0.125,0.075,0.0,0.42532000000000003,-3.2572
"[0.625, 0.15, 0.125, 0.075, 0.025]",0.625,0.15,0.125,0.075,0.025,0.42605,-3.376
"[0.6, 0.15, 0.125, 0.075, 0.05]",0.6,0.15,0.125,0.075,0.05,0.42679,-3.4947999999999997
"[0.625, 0.15, 0.125, 0.1, 0.0]",0.625,0.15,0.125,0.1,0.0,0.43010000000000004,-3.5421000000000005
"[0.6, 0.15, 0.125, 0.1, 0.025]",0.6,0.15,0.125,0.1,0.025,0.43086,-3.6609000000000003
"[0.6, 0.15, 0.125, 0.125, 0.0]",0.6,0.15,0.125,0.125,0.0,0.43533,-3.8273
"[0.7, 0.15, 0.15, 0.0, 0.0]",0.7,0.15,0.15,0.0,0.0,0.41673,-2.564
"[0.675, 0.15, 0.15, 0.0, 0.025]",0.675,0.15,0.15,0.0,0.025,0.41724000000000006,-2.6828000000000003
"[0.65, 0.15, 0.15, 0.0, 0.05]",0.65,0.15,0.15,0.0,0.05,0.41779,-2.8016
"[0.625, 0.15, 0.15, 0.0, 0.075]",0.625,0.15,0.15,0.0,0.075,0.41835,-2.9201
"[0.6, 0.15, 0.15, 0.0, 0.1]",0.6,0.15,0.15,0.0,0.1,0.41898,-3.0389
"[0.675, 0.15, 0.15, 0.025, 0.0]",0.675,0.15,0.15,0.025,0.0,0.41922000000000004,-2.8489
"[0.65, 0.15, 0.15, 0.025, 0.025]",0.65,0.15,0.15,0.025,0.025,0.41972,-2.9677000000000002
"[0.625, 0.15, 0.15, 0.025, 0.05]",0.625,0.15,0.15,0.025,0.05,0.4203,-3.0865
"[0.6000000000000001, 0.15, 0.15, 0.025, 0.075]",0.6000000000000001,0.15,0.15,0.025,0.075,0.42089999999999994,-3.2053000000000003
"[0.65, 0.15, 0.15, 0.05, 0.0]",0.65,0.15,0.15,0.05,0.0,0.42232000000000003,-3.1341
"[0.625, 0.15, 0.15, 0.05, 0.025]",0.625,0.15,0.15,0.05,0.025,0.42297,-3.2529
"[0.6, 0.15, 0.15, 0.05, 0.05]",0.6,0.15,0.15,0.05,0.05,0.42371000000000003,-3.3717
"[0.625, 0.15, 0.15, 0.075, 0.0]",0.625,0.15,0.15,0.075,0.0,0.4265,-3.4193
"[0.6000000000000001, 0.15, 0.15, 0.075, 0.025]",0.6000000000000001,0.15,0.15,0.075,0.025,0.42718999999999996,-3.5381
"[0.6, 0.15, 0.15, 0.1, 0.0]",0.6,0.15,0.15,0.1,0.0,0.43130999999999997,-3.7042
"[0.65, 0.15, 0.2, 0.0, 0.0]",0.65,0.15,0.2,0.0,0.0,0.41857,-2.8882000000000003
"[0.625, 0.15, 0.2, 0.0, 0.025]",0.625,0.15,0.2,0.0,0.025,0.41915,-3.0069999999999997
"[0.6, 0.15, 0.2, 0.0, 0.05]",0.6,0.15,0.2,0.0,0.05,0.41973000000000005,-3.1254999999999997
"[0.625, 0.15, 0.2, 0.025, 0.0]",0.625,0.15,0.2,0.025,0.0,0.42110000000000003,-3.1731
"[0.6, 0.15, 0.2, 0.025, 0.025]",0.6,0.15,0.2,0.025,0.025,0.42168,-3.2919
"[0.6, 0.15, 0.2, 0.05, 0.0]",0.6,0.15,0.2,0.05,0.0,0.42453,-3.4583
"[0.8, 0.2, 0.0, 0.0, 0.0]",0.8,0.2,0.0,0.0,0.0,0.41227,-1.8433000000000002
"[0.775, 0.2, 0.0, 0.0, 0.025]",0.775,0.2,0.0,0.0,0.025,0.41283000000000003,-1.9620999999999997
"[0.75, 0.2, 0.0, 0.0, 0.05]",0.75,0.2,0.0,0.0,0.05,0.41334000000000004,-2.0808999999999997
"[0.725, 0.2, 0.0, 0.0, 0.075]",0.725,0.2,0.0,0.0,0.075,0.41389,-2.1997
"[0.7, 0.2, 0.0, 0.0, 0.1]",0.7,0.2,0.0,0.0,0.1,0.41445,-2.3182
"[0.675, 0.2, 0.0, 0.0, 0.125]",0.675,0.2,0.0,0.0,0.125,0.41506,-2.4370000000000003
"[0.65, 0.2, 0.0, 0.0, 0.15]",0.65,0.2,0.0,0.0,0.15,0.41569,-2.556
"[0.6, 0.2, 0.0, 0.0, 0.2]",0.6,0.2,0.0,0.0,0.2,0.41697,-2.7936
"[0.775, 0.2, 0.0, 0.025, 0.0]",0.775,0.2,0.0,0.025,0.0,0.41474,-2.1285
"[0.75, 0.2, 0.0, 0.025, 0.025]",0.75,0.2,0.0,0.025,0.025,0.41522000000000003,-2.247
"[0.725, 0.2, 0.0, 0.025, 0.05]",0.725,0.2,0.0,0.025,0.05,0.41575,-2.3658
"[0.7, 0.2, 0.0, 0.025, 0.075]",0.7,0.2,0.0,0.025,0.075,0.41635,-2.4846
"[0.675, 0.2, 0.0, 0.025, 0.1]",0.675,0.2,0.0,0.025,0.1,0.41695,-2.6034
"[0.6499999999999999, 0.2, 0.0, 0.025, 0.125]",0.6499999999999999,0.2,0.0,0.025,0.125,0.41755,-2.7224000000000004
"[0.625, 0.2, 0.0, 0.025, 0.15]",0.625,0.2,0.0,0.025,0.15,0.41823,-2.8412
"[0.75, 0.2, 0.0, 0.05, 0.0]",0.75,0.2,0.0,0.05,0.0,0.41767,-2.4139
"[0.725, 0.2, 0.0, 0.05, 0.025]",0.725,0.2,0.0,0.05,0.025,0.41827000000000003,-2.5327
"[0.7, 0.2, 0.0, 0.05, 0.05]",0.7,0.2,0.0,0.05,0.05,0.41881999999999997,-2.651
"[0.675, 0.2, 0.0, 0.05, 0.075]",0.675,0.2,0.0,0.05,0.075,0.41942,-2.7698
"[0.6499999999999999, 0.2, 0.0, 0.05, 0.1]",0.6499999999999999,0.2,0.0,0.05,0.1,0.42007,-2.8888
"[0.625, 0.2, 0.0, 0.05, 0.125]",0.625,0.2,0.0,0.05,0.125,0.42074,-3.0076
"[0.6, 0.2, 0.0, 0.05, 0.15]",0.6,0.2,0.0,0.05,0.15,0.42135999999999996,-3.1264000000000003
"[0.725, 0.2, 0.0, 0.075, 0.0]",0.725,0.2,0.0,0.075,0.0,0.4213,-2.6991
"[0.7, 0.2, 0.0, 0.075, 0.025]",0.7,0.2,0.0,0.075,0.025,0.42186999999999997,-2.8179
"[0.675, 0.2, 0.0, 0.075, 0.05]",0.675,0.2,0.0,0.075,0.05,0.42249000000000003,-2.9367
"[0.65, 0.2, 0.0, 0.075, 0.075]",0.65,0.2,0.0,0.075,0.075,0.42316,-3.0557
"[0.625, 0.2, 0.0, 0.075, 0.1]",0.625,0.2,0.0,0.075,0.1,0.42393000000000003,-3.1737
"[0.6, 0.2, 0.0, 0.075, 0.125]",0.6,0.2,0.0,0.075,0.125,0.42469,-3.2924999999999995
"[0.7, 0.2, 0.0, 0.1, 0.0]",0.7,0.2,0.0,0.1,0.0,0.42568,-2.9842999999999997
"[0.675, 0.2, 0.0, 0.1, 0.025]",0.675,0.2,0.0,0.1,0.025,0.42642,-3.1028000000000007
